;user_id;file_name;reasons;emotions;strengths;utilization;story;reasons_translation;emotions_translation;strengths_translation;utilization_translation;story_translation;reasons_translation_sentiment;reasons_translation_sadness;reasons_translation_joy;reasons_translation_fear;reasons_translation_disgust;reasons_translation_anger;emotions_translation_sentiment;emotions_translation_sadness;emotions_translation_joy;emotions_translation_fear;emotions_translation_disgust;emotions_translation_anger;strengths_translation_sentiment;strengths_translation_sadness;strengths_translation_joy;strengths_translation_fear;strengths_translation_disgust;strengths_translation_anger;utilization_translation_sentiment;utilization_translation_sadness;utilization_translation_joy;utilization_translation_fear;utilization_translation_disgust;utilization_translation_anger;story_translation_sentiment;story_translation_sadness;story_translation_joy;story_translation_fear;story_translation_disgust;story_translation_anger
10;58bfec3c05b8c55a05f8421b;54_Katze.jpg;Mein Kater. er sieht ganz anders aus, jedoch trotzdem genau so wenn er spielt. ;Liebe, Freude, Lachen, Sorge, Angst, Weichheit, Geborgenheit;meine Tiere sind momentan meine stärkste Ressource um weiter zu gehen und weiter zu kommen.;Weil meine drei da sind für mich, bin ich da für sie :-) ;;My cat. He looks different, but he looks the same when he plays.;Love, joy, laughter, concern, fear, softness, security;my animals are currently my strongest resource to go further and to get further.;Because my three are there for me, I am there for them :-);;0,0;0,14011099999999999;0,438471;0,07069;0,12823800000000002;0,05139199999999999;0,865625;0,00043099999999999996;0,512075;0,5364439999999999;0,001442;0,001274;0,805846;0,191913;0,531159;0,14565699999999998;0,07829900000000001;0,015743;0,9315450000000001;0,011812000000000001;0,805558;0,005522999999999999;0,004089;0,06902;0,9315450000000001;0,011812000000000001;0,805558;0,005522999999999999;0,004089;0,06902
11;5583ed767a68616fe901a4c8;51_Blumen.jpg;Freude, Hoffnung, Spass, Glück, Blüte, Energie, Wachstum;glücklich sein;gemeinsam wachsen;;;Joy, hope, fun, happiness, flowering, energy, growth;rejoice;grow together;;;0,9939520000000001;0,003211;0,986456;0,002613;0,0010019999999999999;0,001416;0,6409739999999999;0,0;0,8804350000000001;0,0;0,0;0,0;0,5656640000000001;0,10449100000000001;0,721156;0,026108999999999997;0,085125;0,041999;0,5656640000000001;0,10449100000000001;0,721156;0,026108999999999997;0,085125;0,041999;0,5656640000000001;0,10449100000000001;0,721156;0,026108999999999997;0,085125;0,041999
12;58d8da2205b8c50c7bc3354a;63_Leopard.jpg;Kraft, Unabhängigkeit, Vorwärtsgehen, Kampf, Freiheit;Hoffnung, Freude, Zuversicht;das Tier als Symbol;der Gedanke an innere Kraft;;Strength, Independence, Progress, Struggle, Freedom;Hope, joy, confidence;the animal as symbol;the idea of inner strength;;0,0;0,16058;0,707568;0,094537;0,012133;0,055661;0,985358;0,012476000000000001;0,904804;0,023511;0,010258;0,009583;0,0;0,201904;0,144349;0,0613;0,47395600000000004;0,112721;0,0;0,084604;0,774582;0,035639;0,001967;0,029325999999999998;0,0;0,084604;0,774582;0,035639;0,001967;0,029325999999999998
13;5583ea087a68616fe900ff66;2_Spuren_im_Sand.jpg;Sonne, Freizheit, Meer, Wärme, Weite ;Ferienstimmung, friedliches, ruhiges Ambiente, Leichtigkeit, Freude, positive Energie ;Gedanken loslassen können, Weitsicht einholen können, Ruhe gewinnen können, Blick aufs Wesentliche richten könen ;Weitblick für aktuelle berufliche Situation, Durchhaltevermögen ausbauen, Hoffnung behalten ;;Sun, freedom, sea, warmth, vastness;holiday mood, peaceful, calm ambience, lightness, joy, positive energy;be able to let go of thoughts, catch up with foresight, gain peace of mind, focus on the essentials;Farsightedness for the current professional situation, develop stamina, keep hope;;0,935984;0,138355;0,7025680000000001;0,063709;0,009661;0,073446;0,9995209999999999;0,008149;0,927868;0,011934;0,001384;0,055390999999999996;0,810796;0,07185;0,8248540000000001;0,071034;0,00813;0,008165;0,8516389999999999;0,138823;0,363892;0,29028400000000004;0,108124;0,054902;0,8516389999999999;0,138823;0,363892;0,29028400000000004;0,108124;0,054902
14;58d542de05b8c52631703bec;34_Paar_mit_Kuh_im_Sonnenuntergang.jpg;Freiheit, Zufriedenheit, Schönheit der Natur, Sinnhaftigkeit;Freude, Glück, Zufriedenheit, Heimat, Liebe, Gemeinsam;Natur Stimmung der Wolken, Kühe,  Ruhe, zwei Menschen mit Liebe verbunden, Genuss des Lebens;sich im Alltag immer wieder an diesen Oasen auftanken;;freedom, contentment, beauty of nature, meaningfulness;Joy, Happiness, Contentment, Home, Love, Together;Nature mood of the clouds, cows, peace, two people connected with love, enjoyment of life;recharge their batteries at these oases in everyday life;;0,879358;0,026088999999999998;0,920163;0,015040000000000001;0,005207;0,022959999999999998;0,9938370000000001;0,00266;0,98539;0,0015220000000000001;0,001529;0,00223;0,9801780000000001;0,068297;0,899119;0,004483;0,003951;0,021955000000000002;0,680177;0,169175;0,575853;0,014506999999999999;0,087743;0,020672;0,680177;0,169175;0,575853;0,014506999999999999;0,087743;0,020672
15;58da1e1a05b8c5305f655695;8_Sonnenuntergang_am_Strand.jpg;noch einmal kurz rauspaddeln für ein paar wellen vor sonnenuntergang;innere ruhe und gleichzeitig vorfreude und anspannung;das denken an den salzgeschnmack im kühlen meer und dle sonnenstrahlen auf dem gesicht;an den naechsten urlaub in sardinien denken und sich vorfreuen. bald geht es los!;;paddle out again for a few waves before sunset;inner peace and at the same time anticipation and tension;thinking of the taste of salt in the cool sea and the sun's rays on your face;think about the next holiday in sardinia and look forward to it. soon it will start!;;0,0;0,19958199999999998;0,557755;0,041852;0,026275;0,021737;-0,556255;0,096817;0,7485930000000001;0,031245;0,002607;0,116426;0,813291;0,091541;0,767822;0,017491;0,130677;0,02326;0,905335;0,064016;0,765554;0,117459;0,009503;0,038657;0,905335;0,064016;0,765554;0,117459;0,009503;0,038657
16;58cbb5e905b8c55465ef4841;13_Zelt.jpg;Zelten auf 2'500müM im Tessin mit Familie (Vater + Sohn), Strahlen (Kristalle suchen) = Adventure und Familie;Glücksgefühl, Freude, Freiheit, es öffnet meine Sinne und bringt Entspannung;Freiheit: ich / wir und die Natur, keine Zwänge, Gefühl von nahe bei der Natur zu sein resp. bei mir, Strahlen als aufregendes Hobby. Das Bild erinnert mich an unsere Strahlertage im Tessin, unterwegs mit dem Zelt (blaues Zelt, grüne Wiese, Berge);zur Entspannung, Motivation es zu wiederholen. Ausgleich zu den gesellschaftlichen und beruflichen Zwängen (work load, Geschwindigkeit), Entschleunigung;;Camping on 2'500müM in Ticino with family (father + son), rays (looking for crystals) = adventure and family;feeling of happiness, joy, freedom, it opens my senses and brings relaxation;Freedom: me / we and nature, no constraints, feeling of being close to nature or with me, rays as an exciting hobby. The picture reminds me of our radiant days in Ticino, on the way with the tent (blue tent, green meadow, mountains);for relaxation, motivation to repeat it. balance to social and professional constraints (work load, speed), deceleration;;0,0;0,101079;0,458821;0,026043;0,013434999999999999;0,013841;0,997361;0,017594;0,958101;0,0031899999999999997;0,003109;0,006731;0,963675;0,057833;0,830197;0,017636000000000002;0,019356;0,017786;0,798977;0,250668;0,475084;0,100716;0,003592;0,059144;0,798977;0,250668;0,475084;0,100716;0,003592;0,059144
17;5583e85d7a68616fe900a37b;27_Steg_mit_Fischer.jpg;Stille über dem See, die Sonne geht auf, das Wasser ist ruhig und ein schöner Tag bricht an;Ruhe ;Das Sein am Wasser bringt mir viel Erholung, Ruhe und wärmt mein Herz;Ich kann an den See fahren, Bilder als Anker setzen;;Silence over the lake, the sun rises, the water is calm and a beautiful day begins;Silence;Being by the water brings me a lot of relaxation, peace and warms my heart;I can go to the lake, I can set pictures as anchors;;0,980858;0,083432;0,775663;0,134192;0,013699000000000001;0,030149000000000002;-0,414839;0,0;0,0;0,0;0,0;0,0;0,974007;0,066514;0,8995540000000001;0,012095;0,006848000000000001;0,008192;0,0;0,213797;0,158384;0,183092;0,040648000000000004;0,157894;0,0;0,213797;0,158384;0,183092;0,040648000000000004;0,157894
18;58e7a7d205b8c561bb32fa36;45_Mann_mit_Kind_an_der_Hand.jpg;Meine aktuelle Situation, Den Spagat zwischen Famiele und Berufsleben;Angenehm und positiv emotional;Vater und Sohn;Meine Familie ist momentan mein Ausgleich zum Berufsleben;;My current situation, the balancing act between family and professional life;Pleasant and positive emotional;father and son;My family is currently my balance to professional life;;0,0;0,317429;0,539875;0,060112;0,08139500000000001;0,067725;0,986334;0,038084;0,908443;0,005386999999999999;0,011913;0,015358000000000002;0,0;0,33415900000000004;0,20956;0,070297;0,093271;0,116809;0,545716;0,132878;0,727685;0,053528;0,006261999999999999;0,02325;0,545716;0,132878;0,727685;0,053528;0,006261999999999999;0,02325
19;58e7a61605b8c561bb32fa22;40_Skihuette_in_der_blauen_Stunde.jpg;Skiferien!!!;Spass, aktive Erholung, Familie, Gemütlichkeit, Après-Ski;Erinnerung an Skiferien mit der Familie - Natur, Ruhe, Erholung, Energie tanken, Gemütlichkeit, innerer Frieden finden;In der Natur (im Freien) kann ich Erholung finden und Energie tanken;;Skiing holiday!!!;Fun, active recreation, family, cosiness, après-ski;Memories of skiing holidays with the family - nature, peace, relaxation, replenishing energy, cosiness, finding inner peace;In nature (outdoors) I can find relaxation and recharge my batteries;;0,608209;0,052685;0,6659470000000001;0,040088;0,068121;0,085667;0,782116;0,033753;0,785994;0,015567;0,0025989999999999997;0,011458;0,975259;0,060663999999999996;0,906101;0,008676999999999999;0,0018850000000000002;0,021516999999999998;0,871812;0,093251;0,739345;0,017282;0,024286000000000002;0,02405;0,871812;0,093251;0,739345;0,017282;0,024286000000000002;0,02405
20;58e7a57205b8c561bb32fa12;66_Lokomotive.jpg;Eine super Kombination zwischen einem Personen-Team und Technik;Eine gemeinsame Produktion für das Wohl unserer Mitmenschen;Freude, Begeisterung und Erlebnis in einer Kombination.;Augen offen halten und die Energie am rechten Ort einsetzen.;;A great combination between a team of people and technology;A joint production for the benefit of our fellow human beings;Joy, enthusiasm and experience in one combination.;Keep your eyes open and use the energy in the right place.;;0,961651;0,047921;0,729631;0,015077000000000002;0,06690399999999999;0,034605000000000004;0,707861;0,072766;0,126825;0,093395;0,368195;0,054554;0,97459;0,047381;0,607997;0,028558;0,020694999999999998;0,067361;0,8119270000000001;0,05625499999999999;0,37456300000000003;0,105431;0,036558;0,045879;0,8119270000000001;0,05625499999999999;0,37456300000000003;0,105431;0,036558;0,045879
21;58f5c24305b8c559c38cd5d8;29_Sonnenaufgang_ueber_dem_Nebelmeer.jpg;flauschig weite warm;;;;;fluffy wide warm;;;;;0,570483;0,078947;0,5562199999999999;0,045077;0,040623;0,05942000000000001;0,570483;0,078947;0,5562199999999999;0,045077;0,040623;0,05942000000000001;0,570483;0,078947;0,5562199999999999;0,045077;0,040623;0,05942000000000001;0,570483;0,078947;0,5562199999999999;0,045077;0,040623;0,05942000000000001;0,570483;0,078947;0,5562199999999999;0,045077;0,040623;0,05942000000000001
22;561ceefd9f168a65bb000203;47_Farbtuben.jpg;farbig, ausprobieren, kreativ, neu, entdecken, Spass, dynamisch;Freude;Kind sein, Unbeschwertheit, Neugier, Neues entdecken / lernen, Spass haben, lachen, mit Freunden;positive Lebenseinstellung behalten;;colorful, try, creative, new, discover, fun, dynamic;Joy;Being a child, Calmness, Curiosity, Discovering/Learning new things, Having fun, Laughing, With friends;keep a positive attitude to life;;0,9835389999999999;0,024194;0,905112;0,026223000000000003;0,00896;0,014683000000000002;0,9233520000000001;0,0;1,0;0,0;0,0;0,0;0,9923620000000001;0,034547;0,899418;0,01598;0,02845;0,023349;0,8949540000000001;0,082227;0,827469;0,011568;0,021058;0,05201;0,8949540000000001;0,082227;0,827469;0,011568;0,021058;0,05201
23;5901a70805b8c56ba66b011d;17_Biker_ueber_dem_Nebelmeer.jpg;Bewegung, alleine über dem Nebel, frische Luft;Glück, Kraft;Positive Energie im Körper, Hindernisse (Berg) bewältigen, gutes Körpergefühl, Selbstvertrauen, Sorgen unter dem Nebel;Aufbau der Selbständigkeit;;movement, alone above the fog, fresh air;Happiness, strength;Positive energy in the body, overcome obstacles (mountain), good body feeling, self-confidence, worries under the fog;Establishment of independence;;0,8332219999999999;0,14065899999999998;0,648724;0,167451;0,040707;0,025335;0,9718709999999999;0,002868;0,9546600000000001;0,00271;0,000204;0,000359;0,973409;0,022959;0,593584;0,436776;0,0033710000000000003;0,005692;0,0;0,07805;0,256276;0,219475;0,132577;0,07735800000000001;0,0;0,07805;0,256276;0,219475;0,132577;0,07735800000000001
24;58d8d86505b8c50c7bc33525;2_Spuren_im_Sand.jpg;Wohin dieser Weg wohl führt? Da scheint jemand auf ein bestimmtes Ziel hinzugehen.;Neugier, Ruhe, Hoffnung;Es zeigt den Anfang eines Weges. Es geht weiter. Die Spur sieht zielstrebig aus.;Ich habe selber einen Weg begonnen. Das Bild zeigt, dass einem ersten schritt nächste folgen.;;I wonder where this road leads to. Someone seems to be heading for a certain destination.;Curiosity, calm, hope;It shows the beginning of a path. It goes on. The trail looks purposeful.;I've started a path myself. The picture shows that one first step is followed by the next.;;-0,3401;0,194968;0,094809;0,530924;0,282744;0,174982;0,9123629999999999;0,10544200000000001;0,6516149999999999;0,100582;0,040154;0,067453;0,902375;0,165873;0,599299;0,047375;0,051341;0,03916;0,7723300000000001;0,12222899999999999;0,621161;0,1157;0,031745999999999996;0,034789;0,7723300000000001;0,12222899999999999;0,621161;0,1157;0,031745999999999996;0,034789
25;59044df605b8c517dc8c1fbd;14_Mitternachtssonne_Ausblick.jpg;Norwegen, Reisen, Wandern frische Luft;Ruhe, Freiheit, Entdecken;Natur und Ruhe;Als Insel;;Norway, travelling, hiking fresh air;Peace, freedom, discovery;Nature and peace;As an island;;0,0;0,031416;0,5804010000000001;0,057099000000000004;0,027476999999999998;0,044512;0,752961;0,07298500000000001;0,822134;0,019087;0,0015550000000000002;0,047353;0,6353;0,01712;0,9169350000000001;0,010423;0,0034020000000000005;0,041086000000000004;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
26;5903912305b8c535c6d8ecdc;21_Wasserspiegelung.jpg;Spannende Farben, nicht genau wissen was es ist, schöne Formen, unerwartet;Kreativität, Naturüberraschung, Liebe für Wasser, ;Nicht alltägliche Kombinationen von den Farben und Formen, die Harmonie im Chaos, die Assymetrie;Spüre und lebe deine Kreativität;;exciting colors, not knowing exactly what it is, beautiful shapes, unexpected;Creativity, nature surprise, love for water,;Unusual combinations of colours and shapes, the harmony in chaos, the asymmetry;Feel and live your creativity;;0,9697309999999999;0,025487;0,830665;0,018862;0,004529;0,005818;0,9845520000000001;0,016771;0,877649;0,009969;0,10336400000000001;0,006742000000000001;0,636125;0,036949;0,787237;0,10017899999999999;0,005681;0,07510800000000001;0,705154;0,364415;0,5233800000000001;0,101086;0,027054;0,023524;0,705154;0,364415;0,5233800000000001;0,101086;0,027054;0,023524
27;59097cae05b8c5235243ae7f;45_Mann_mit_Kind_an_der_Hand.jpg;Familie, schöne Zeit;Vertrauen, Geborgenheit;Rückhalt (Familie), Unterstützung, sich gegenseitig helfen;Familie hält immer zusammen, ist immer da.;;Family, good time;Trust, security;Backing (family), support, helping each other;Family always sticks together, is always there.;;0,867557;0,11773;0,816693;0,0033799999999999998;0,026917;0,021632;0,6036520000000001;0,114844;0,25287600000000005;0,372344;0,093389;0,13330799999999998;0,732021;0,18112999999999999;0,357754;0,026954000000000002;0,015707;0,018994;0,786568;0,383592;0,414159;0,036251;0,05575499999999999;0,159366;0,786568;0,383592;0,414159;0,036251;0,05575499999999999;0,159366
28;590ee9e205b8c52f0269bece;14_Mitternachtssonne_Ausblick.jpg;Weite, Einsamkeit, Ferien, Abenteuer, Entspannung, Natur;Ruhe, glücklich sein;;;;Vastness, Loneliness, Holiday, Adventure, Relaxation, Nature;Rest, be happy;;;;0,759677;0,47056899999999996;0,520375;0,001536;0,00309;0,003728;0,9130370000000001;0,024006;0,934514;0,001497;0,004124;0,001401;0,9130370000000001;0,024006;0,934514;0,001497;0,004124;0,001401;0,9130370000000001;0,024006;0,934514;0,001497;0,004124;0,001401;0,9130370000000001;0,024006;0,934514;0,001497;0,004124;0,001401
29;5583e8837a68616fe900ab30;14_Mitternachtssonne_Ausblick.jpg;Weitblick, Klarheit, Überblick, Wärme, Weitsicht, Distanz, Morgenkraft, Tagesanbruch, Tag lädt ein aktiv zu werden, ;Unternehmungslust, Lust auf Entdecken, Zuversicht, Vertrauen in den Tag und seine Kräfte, Lust auf Neues;"die Ruhe, das Betrachten aus Distanz, die innere Ruhe und das innere Vertrauen in die Natur; Wissen, dass das Leben viel Schönes bietet";Immer wieder in die Ruhe kommen und mit etwas Distanz die Dinge betrachten.Sich Zeit nehmen, den Tag in Ruhe anzugehen und zu planen, im Vertrauen, dass es gut kommt. Eines nach dem anderen tun. Sich immer zuerst in Ruhe den Überblick verschaffen.;;Vision, clarity, overview, warmth, foresight, distance, morning power, daybreak, day invites you to become active,;Entrepreneurial spirit, desire to discover, confidence, trust in the day and its powers, desire to try something new;"the peace, the viewing from a distance, the inner peace and the inner trust in nature; knowing that life offers many beautiful things";Always take time to relax and look at things from a distance, to take the time to start the day in peace and to plan, trusting that it will turn out well. Do one thing at a time. Always take your time to get an overview first.;;0,9428129999999999;0,139046;0,520914;0,10341600000000001;0,009616;0,08680700000000001;0,9877;0,03196;0,849273;0,09944800000000001;0,001443;0,038646;0,98941;0,07146;0,884511;0,008484;0,001024;0,029195999999999996;0,957875;0,08815;0,760973;0,06029400000000001;0,009696999999999999;0,08365;0,957875;0,08815;0,760973;0,06029400000000001;0,009696999999999999;0,08365
30;58de19a705b8c55a446bbdc6;21_Wasserspiegelung.jpg;Marmor, Kreation, Ungewissheit, Furcht, Oel, Wasser, Widerspruch, Schönheit;Neugier, Trauer, Angst, Lebenslust;Ungewissheit, Undefiniertheit, Schönheit, Verstand, Intellekt;???;;marble, creation, uncertainty, fear, oil, water, contradiction, beauty;Curiosity, sadness, fear, love of life;uncertainty, indefiniteness, beauty, mind, intellect;???;;0,534295;0,078533;0,757317;0,017872;0,049132;0,04375;-0,5725819999999999;0,197054;0,10335899999999999;0,800876;0,005039;0,001795;0,8317370000000001;0,028727;0,90527;0,006456999999999999;0,010327;0,018071;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
