;neurotizismusCategory;extraversionCategory;offenheitCategory;vertraeglichkeitCategory;gewissenhaftigkeitCategory
42;0,05607163773140526;-0,06198973595671431;-0,10029595150130241;0,12930473576442147;-0,10557909617461973
43;-0,035450003895647945;-0,03708561558431115;-0,007895061481241939;0,1134116230733424;0,048698362645326024
44;-0,07716348662281627;0,06615701550312;-0,08919864872206601;0,09526876951154953;-0,002215552779338406
45;0,032447158776095164;-0,030848736777323058;0,027295375395123844;0,02873317437869569;0,028733174378695707
46;0,09773757756312972;-0,1568072228145816;0,08221933662065711;0,022366927743253575;0,022366927743253575
47;0,1192260086499365;-0,11335266003513411;0,041192980080892186;-0,011862819794901065;-0,011862819794901084
48;0,0840742029681499;-0,07724748404250924;0,06149387251275755;-0,041006145988196005;-0,04100614598819601
49;0,05803772975333289;-0,11610509100320614;0,05870362244547228;0,05832419021124554;0,05832419021124554
50;0,024373303140603726;-0,03122770631505692;-0,11633975880791872;0,09549753461680484;-0,06797663126902312
51;-0,0023609110623749874;-0,00354227062609801;-0,10029595150130242;0,07058377777966202;-0,10557909617461977
52;0,142162823725211;-0,14219911474863045;0,07189696052220035;0,0714322528392905;-0,142864505678581
53;-0,06250956852344128;-0,005359330785703395;-0,032516623857154446;0,07717652398259209;-0,04128046631627027
54;-0,07399560760871222;0,0679872578766542;-0,005851043033160505;0,08404954016372285;-0,011868667054819794
55;0,10476787395269568;-0,14794534429106285;0,028050861805840436;-0,015483085780920232;-0,015483085780920202
56;0,025193492534968987;-0,11663964765548548;-0,034947495335871465;0,06437965444088992;0,0643796544408899
57;0,05803772975333289;0,0;-0,11740724489094456;0,0;-0,11664838042249108
58;0,02858747349237052;-0,13235294117647173;0,014870813293635127;0,07305266081002218;0,07305266081002217
59;0,09773757756312972;-0,029038374595292876;-0,04698247806894696;-0,04181643012869138;-0,04181643012869138
60;-0,002041128768112395;-0,0030624747346877086;-0,03561344517688357;0,1625578611460577;0,010256016476091978
61;-0,03122239299181115;0,021557241977678596;-0,108995064995763;0,10190420573175625;-0,06303066676051364
62;-0,001174458258531283;-0,05991266165867715;-0,1086959006650104;0,18116915872796097;0,005901275528598051
63;0,03545000389564795;-0,02732624306212401;0,07302931870148811;-0,1134116230733424;0,0807281582107085
64;0,06079345985615574;-0,11335266003513411;-0,017909991339518296;-0,011862819794901065;-0,07058377777966197
65;-0,0023609110623749874;-0,00354227062609801;-0,10029595150130242;0,1293047357644215;-0,10557909617461977
66;0,0035719753441966697;-0,05359330785703412;0,09213043426193747;-0,13640501913202327;0,04128046631627027
67;0,031162122784962717;0,03084873677732305;0,037043723750525163;0,035190067497503606;-0,028733174378695707
68;-0,06473443880716563;0,04083394130987444;0,14393178793168096;-0,04864394656221868;-0,04864394656221865
69;0,10911706667712873;-0,13715790421336338;0,21726394542177732;0,030002633452281154;0,003717140427716247
70;-0,039893549595429845;0,04589963132115795;0,12669879387781216;-0,018902753246147347;0,10448444926167154
71;-0,06359729204171476;-0,014845326674816589;0,1532785987388183;-0,14672753971491595;-0,043108982912229
72;0,12750287466566984;0,05101416933138348;0,012282454463587653;-0,009762453225923562;0,030507666331011127
73;-0,06259257930616524;0,14036216631404436;0,0754806133068029;0,16655996816694657;0,07241147066311784
74;0,1506533135857479;-0,11612943900589949;0,09182642150559721;-0,07668534563410206;-0,10563424636918727
75;0,0015155792021182726;0,06480755060207864;0,15291356962338193;0,06777615848846617;-0,04531102730408691
76;0,022922593123927186;0,13453602142871907;0,01176327942662514;0,052507922182296544;0,052507922182296524
77;0,0015520245632304262;0,053558516246272024;0,2731507038772439;-0,11073763415350778;-0,11073763415350778
78;-0,02037032327475284;0,1092705058473412;-0,010940198790600701;-0,02916645560346468;-0,04112289081979181
79;-0,06592338120466457;0,09227415965990315;0,10992572119393519;0,0518560607819753;0,19154993880688762
80;-0,15181848089966327;0,00413404455894876;-0,048492745853379135;0,07752992712845651;0,09123611067438003
81;-0,03568260808509044;0,12512152499340157;0,036497538729530835;0,01974244628618307;0,04633431271247033
82;-0,17949755294640798;0,08914740579686775;0,06173948332468384;-0,017059914739588754;0,2064751445688468
83;-0,005453700831424862;-0,0695524362673839;0,17789982254215106;-0,13290501085206227;-0,08357943981418345
84;0,016244250352653523;0,0053734856717694455;0,036871881425674866;0,020180592238595634;0,04563127544395834
85;0,02680561526355585;0,020527045107302522;0,02365362431927261;0,08688878510717148;0,10271581312117324
86;-0,018072924533800556;0,013558153613666026;0,16452254913212438;0,090810640997061;0,1044322371466201
87;-0,0513570681075706;0,07406862936525015;0,050738256861880465;-0,12482552693388818;0,08641767249269194
88;-0,022086657836232336;0,06569720697585131;0,1578784972543509;0,00847706436183125;0,1750416725095692
89;-0,11535134766474674;0,05637498093398476;0,028503621740651745;0,08118224535936752;0,13102436809163054
90;-0,12819178155774302;0,12059067502338042;0,058981398172694974;-0,020252410673473102;0,09838597137823328
91;-0,07035245182935806;0,12666674025666033;-0,0464630569734641;-0,0719473365058609;0,0515691891718311
92;-0,13248196571950518;0,12842384906675036;0,09434249384692771;0,02700665770269203;0,11466761221306973
93;0,07112200474449898;-0,04299969042940148;-0,04587544658923992;0,04808907351644549;-0,06962346632738141
94;-0,03810414072226794;-0,004849725438127106;0,0992140508729404;-0,15485546134197078;-0,03117098636936
95;-0,10438054679766189;0,0901102279928151;0,17468143868185462;-0,010410507296012018;0,04177380775741523
96;0,012287783263791126;0,09086501617989065;0,06791433105467955;-0,04718865408734464;0,08379293716444393
97;-0,045309152587434565;0,05415111698518924;-0,0007878911974437958;0,04683745221693738;0,09850216274035578
98;0,04073175750701061;-0,02291746242570539;0,10171025610579582;0,0908196495423932;0,04860769975508375
99;-0,04522559633053818;0,1320762968379684;0,1274310784954317;-0,0004057930280270724;0,06655005659644161
100;0,021797117642472014;0,06580932224814892;0,0957633227868569;-0,02969901455289222;-0,016394931110646327
101;0,005289548342956433;0,03412629627710047;0,13201711485775855;0,03920296519790805;-0,039734530827710175
102;-0,16365329665405348;0,198540411096113;0,024454931893304874;-0,05708457431300091;0,007576442357331952
103;0,011124419706587181;0,05699328049288132;-0,04363601864654116;0,052079304768924514;0,17355223814356302
104;0,029715518371501735;0,12411404273690295;0,05605123198862615;0,15697825389749656;0,17029517517928935
105;-0,0759248909587334;-0,0007619826712725624;0,0419938053508945;-0,06060589990688488;0,05307800918160863
106;0,11522744726331381;-0,016635011050879236;0,031240072976008438;0,15638453525310633;0,03820080250457547
107;0,04062706938979353;0,05760915037538693;0,06071674413524264;0,0917771726989937;0,0783264841761212
108;0,061255577179202235;0,06932921527037583;0,12130314999193799;0,1005089614657016;0,1458754683886704
109;-0,05903011807616571;0,1321423181732597;0,14346170875299197;0,16221776816727929;0,06814503733889048
110;-0,05952835397067763;-0,030235923062919823;0,08649514537002326;0,1144482084024094;0,08806782974853627
111;0,018728134009782637;-0,04322980358773589;0,08742927795082778;0,14043041911406381;0,06225266001963658
112;0,029651180002132276;-0,015029771600842123;-0,024317336092644717;0,16992646164228958;0,16992646164228944
113;-0,052580179791910646;-0,10087313357539414;0,06543682110639996;0,03703240951591567;0,024412070300509025
114;0,10263181208047557;-0,0918954782254202;-0,11552976328537015;0,14306291189604717;0,0332704446269878
115;0,05501455310038408;0,09216803895657401;0,13095433164275885;0,007228216959044531;-0,005665359238170043
116;0,13364783293322297;-0,1372378324820658;-0,0565603725186868;0,035821766818691626;-0,040649498195873865
117;0,06836288796650347;0,003687928422429425;-0,14171300710645615;0,17615068494181796;0,053879569714893924
118;0,06312845484771142;-0,044315629130093015;-0,005049311817609467;0,11736930324882357;0,11736930324882373
119;-0,12146344764454835;-0,009208000767808172;-0,004655635647674767;0,13542564458948328;0,1354256445894833
120;0,1282985517699042;-0,07096661947545754;-0,07535065826861852;-0,01723051744730982;0,10041232581363314
121;0,06579953965664982;-0,1680304330709049;-0,07021721720634923;0,0735799375289909;-0,01428995167933353
122;0,01730330233199185;-0,13103121660366174;-0,026939990891394372;0,0031864123370596775;0,02121240212956854
123;-0,04710226057820794;-0,07067142711473194;-0,002977667860484106;0,09023185985982618;-0,07248133005133567
124;-0,026532296296278124;-0,103973115096184;0,12956130402891358;-0,09739969948534132;-0,04311358970885265
125;-0,011556788674940244;-0,08600445717334322;0,03807399637692201;0,11063002863529435;0,136910467351297
126;-0,0852372037213834;-0,10958697572266629;0,021086450475357437;0,08996681201170675;0,10467649721263
127;0,03998529406413495;-0,07006511198540091;0,032768547500138065;0,07493917943096487;0,10397627831028224
128;-0,09095055414694143;0,05745711903856039;0,05810151809365641;-0,004810498131247082;0,00962099626249412
129;0,005243727152395764;0,026151454633945942;0,1488077522161711;-0,07043463223589544;0,0324340719568876
130;0,0375119273265604;-0,0546021876258686;-0,018263280104359493;0,1317991097991569;0,03432121962752864
131;-0,061953648881982855;0,005997044930106181;-0,03032151805951078;0,11246866108657423;0,11246866108657409
132;0,031382056867396264;-0,074577745478552;0,0677449212009135;0,17758055100439646;0,06582544858446661
133;0,0037650116749719797;-0,019937503054315086;-0,047042585826636785;0,15735303408197984;0,08390678055007987
134;-0,034790063495627285;0,005864990667821963;0,03558460992555765;0,16184553870029822;0,019248619893967565
135;-0,010320273734915538;0,022752532518880205;0,09586545452959465;-0,004021490427989881;0,00994789737450132
136;-0,017954523192064798;0,024596167713658555;0,018950111398853404;0,07727171878220249;0,051383731779028045
137;-0,06597415001692494;0,15228690405620332;0,1650824770296451;-0,032027895057058615;0,07568375201381357
138;0,09581521175517493;0,0021456642819120933;0,0607523996532674;-0,06883882933992487;0,002299418099037223
139;0,11736745010299768;-0,07690198818820863;0,026716626823555398;0,08287082292608278;-0,04226490969061411
140;0,12311693496596168;-0,029996735826936283;0,06334277182192256;0,09801943803488035;-0,004358060922424948
141;0,0129725644801631;0,01946381413326823;0,09349000694438427;0,06681254414339492;0,08147871236999382
142;0,06363290924533822;-0,04559939342266341;0,0657078963848804;-0,05516620598908669;-0,09296173812001803
143;0,05203256350205782;0,05820036793046354;0,06737665555955658;0,018012281338199303;0,11116534825888705
144;0,057445614941280955;0,0645882635794152;0,05207359182029837;0,04413722573172358;0,07307487703927741
145;0,04410364170062098;-0,17036523539388984;0,029412964220973368;0,17791151121893367;0,01259365800963126
146;0,04393448889256645;-0,004252810102789547;-0,01720202664322793;0,04842404933681309;-0,028484734904007665
147;0,10168966965321041;0,06665324479512848;-0,04507427242476142;0,096750668532823;-0,05517648075664244
